Id,SalePrice
1842,94515.50571663909
1843,141267.8694786093
1844,133112.0437921014
1845,142706.18087799035
1846,146124.99490866516
1847,158721.39219445354
1848,59960.95857096985
1849,116324.22980174054
1850,133042.41087113717
1851,135983.38998051293
1852,135298.3677950084
1853,136151.0863449
1854,170935.1527025992
1855,148192.89008524737
1856,227343.1488882552
1857,149357.4364439961
1858,147451.42685317888
1859,122791.50224895024
1860,155625.1351118592
1861,122890.89241123653
1862,282561.6991363779
1863,282561.6991363779
1864,282561.6991363779
1865,335656.7464180178
1866,352465.6106849892
1867,252447.89525404054
1868,297420.637015986
1869,192120.38741137445
1870,242350.28794603847
1871,245756.50519446062
1872,169137.90781296507
1873,224726.95357502147
1874,137708.17247549514
1875,193501.18951079718
1876,198161.82591435395
1877,190933.50530641488
1878,212173.98151038575
1879,128660.35621051062
1880,135308.7326813439
1881,224283.93666117554
1882,259206.96879878215
1883,198121.62231849646
1884,227349.61320561907
1885,242934.32035014426
1886,255150.05160544236
1887,192648.88579966253
1888,258288.13352067428
1889,163290.19264491159
1890,132280.7148106974
1891,145263.44449695537
1892,115101.77924885765
1893,128582.90870164671
1894,132392.4468625604
1895,146783.89112039353
1896,132613.88678227097
1897,130203.44049989768
1898,102404.59041393021
1899,135350.70923201376
1900,141803.21400263064
1901,156157.32208610827
1902,122973.14043246406
1903,237309.6970209072
1904,138382.6523032637
1905,175369.83339112927
1906,143140.30058126882
1907,194328.21759767603
1908,124282.07277725966
1909,134922.70664553822
1910,132812.8863361314
1911,191449.09690024622
1912,269476.1581804485
1913,140616.7131748318
1914,72831.70268714642
1915,310480.48915638076
1916,71760.4981791153
1917,255862.63039214443
1918,132878.5042756272
1919,156086.40245213296
1920,171307.72364484036
1921,389134.80134108796
1922,317755.2427001743
1923,204248.9745962553
1924,237408.85181721777
1925,225869.25085602616
1926,386189.18351592735
1927,136464.83080777968
1928,158309.6618540837
1929,123266.33929337021
1930,134921.7301544271
1931,140206.9661771142
1932,135835.22212265286
1933,161849.7987801834
1934,180228.82729883186
1935,176960.04346900026
1936,183404.1115537976
1937,178696.68888914108
1938,165804.01532646763
1939,262921.7635841801
1940,209221.2475035479
1941,179767.30309818604
1942,182532.81961634418
1943,195081.22231723327
1944,305886.3315893515
1945,343421.94997301
1946,163799.22678728917
1947,309239.152935309
1948,165407.8062049821
1949,244336.3807020156
1950,182619.70933192119
1951,257604.48034904536
1952,257020.6050702585
1953,162414.2506980982
1954,218237.41387623033
1955,128207.57338310381
1956,279241.00774694403
1957,165072.5366258397
1958,292889.4516564771
1959,147369.69648755057
1960,117260.21208778683
1961,127454.19067875952
1962,89678.74740666767
1963,97645.51347637568
1964,117130.2782846012
1965,155771.43187273786
1966,148140.66443769526
1967,251430.20199761403
1968,391115.6276467805
1969,370717.37051550375
1970,422951.57296402863
1971,432841.3439807017
1972,358326.36103629385
1973,281502.4079477148
1974,292407.1181693112
1975,450259.57529050665
1976,258090.33819341764
1977,383336.4940722114
1978,358863.0139558962
1979,372381.04585109325
1980,194758.21031972402
1981,351693.4434215021
1982,239257.57156283915
1983,238896.3339087652
1984,172055.10379454473
1985,194880.62565255334
1986,205334.8376261072
1987,184159.13100827383
1988,179322.6956620759
1989,186049.38324622685
1990,221318.34470909316
1991,221844.0914345018
1992,217863.6136548297
1993,169874.88562364617
1994,249290.09377713833
1995,187539.985595714
1996,274627.95321309427
1997,332226.9841783026
1998,360893.9866023045
1999,249204.95788351618
2000,308165.94087297487
2001,250400.26410122582
2002,223739.0918996988
2003,274610.61101295747
2004,268576.037585828
2005,237647.79019925455
2006,229968.48100045277
2007,285593.6237422289
2008,202922.422372209
2009,193901.71788607826
2010,187224.90571800678
2011,141141.7730800604
2012,182458.52509405478
2013,181584.9063142211
2014,188335.08233470924
2015,188483.17697993704
2016,194674.8470466858
2017,202416.70062664355
2018,127784.19280507072
2019,126239.60689933921
2020,121262.65612686906
2021,116045.4653638408
2022,171087.98392969207
2023,161241.08232747726
2024,210276.93165132462
2025,406098.16475261445
2026,185059.2125984355
2027,146242.99150355294
2028,155963.66714970235
2029,175688.9126483986
2030,286435.79871236836
2031,263744.7182258957
2032,288280.66628694284
2033,278443.5273221152
2034,161871.7062982504
2035,210286.17232320056
2036,191357.23290064323
2037,191327.68199665577
2038,327024.81574095815
2039,191338.83951737866
2040,439240.04029563494
2041,267093.67775644874
2042,210718.29433759747
2043,161863.1237581233
2044,179673.5068278596
2045,242299.81707469356
2046,144381.49725112942
2047,149468.7748562593
2048,138922.97997389518
2049,144621.02733359282
2050,166005.26060767018
2051,105518.71289643348
2052,136874.29838686192
2053,142478.93248685976
2054,74580.08915204187
2055,143810.66465149896
2056,128410.52535326878
2057,128085.44388613776
2058,212980.95540017317
2059,146412.29065360746
2060,147966.20035945778
2061,162424.28878015428
2062,132623.04298648026
2063,107861.0573106856
2064,136129.15801626584
2065,119429.94499821373
2066,186164.92319812864
2067,138354.08063402967
2068,139506.08957256874
2069,92672.95162354808
2070,108141.96381306197
2071,92980.84286849319
2072,155170.69441130248
2073,128942.85611439325
2074,185224.96066438835
2075,146008.3880488489
2076,122928.26428371838
2077,138162.57866370515
2078,131876.614827905
2079,131739.20218446443
2080,125108.18105400066
2081,120264.1788324266
2082,137003.5814815355
2083,144368.81746382988
2084,115787.52422260534
2085,137833.42278741227
2086,135267.55354217187
2087,129568.4739781803
2088,121945.99437697066
2089,98634.13545214153
2090,139860.82906765008
2091,127260.54045932276
2092,138680.29642250756
2093,136769.92846867483
2094,143440.7383489622
2095,162256.91942313904
2096,91695.83136846559
2097,93150.56919068762
2098,152682.66742161405
2099,54738.044188245156
2100,118744.15612727423
2101,129028.87469588194
2102,146584.8540432495
2103,100831.94290235601
2104,131230.4553586564
2105,126074.33976005879
2106,82927.59982009689
2107,265030.8099266906
2108,129035.00326010252
2109,124010.00881522086
2110,121188.62845137934
2111,159097.14060342062
2112,138396.33225073334
2113,119320.49285610922
2114,111591.7527404636
2115,148855.05012779226
2116,118780.07804923653
2117,156136.5817653062
2118,125022.46223649564
2119,102836.4190587035
2120,109242.35353726799
2121,110636.9311159022
2122,79200.09861314003
2123,99527.46314750613
2124,221006.27700718452
2125,133515.2775510071
2126,174814.0372269884
2127,158265.12256141595
2128,132188.89802484002
2129,94801.2246721757
2130,138762.9667324787
2131,193546.1818331973
2132,121543.0600534797
2133,116464.62386485915
2134,119405.04114426563
2135,101441.49510890422
2136,89937.71876194961
2137,124496.73172006255
2138,133975.70013939997
2139,147106.43978071763
2140,134532.87728371492
2141,133630.49711382343
2142,140803.9254779701
2143,150068.06397360598
2144,113593.20407705028
2145,132422.38082838216
2146,143789.5408818049
2147,163774.03786488232
2148,124762.1342343552
2149,130720.81601322103
2150,254507.40100325362
2151,131013.6464116393
2152,174147.83699880017
2153,155098.98227080656
2154,111793.84172786852
2155,124846.40657729364
2156,227730.0721347768
2157,229746.96575710553
2158,230419.38958875067
2159,221591.63215733564
2160,161396.53197354433
2161,263425.79181157565
2162,444082.03815796704
2163,359375.5246414263
2164,250748.94714344328
2165,175404.51586386174
2166,144067.83524762542
2167,193809.6329162628
2168,205542.42742179826
2169,187966.85801116575
2170,218285.41204153473
2171,143968.0268349891
2172,147705.24705518162
2173,151817.33988027385
2174,259894.68177740576
2175,313013.88464677794
2176,288017.67854546604
2177,269652.5396212019
2178,226092.11421761743
2179,143455.46257702436
2180,206538.0213036773
2181,193419.92779799525
2182,227897.42827104367
2183,198016.47269751827
2184,138724.52861509632
2185,121108.49373695698
2186,153758.62312668507
2187,143888.44364991676
2188,159535.37915828827
2189,179144.01045058263
2190,89770.58106857745
2191,89905.86558084199
2192,92830.5255619711
2193,101202.10955135428
2194,100647.11954193465
2195,111641.5896349432
2196,104849.5918383062
2197,111174.4498359298
2198,160223.7903467775
2199,174465.3053345062
2200,119353.85388694365
2201,126000.45122657774
2202,186820.48815102628
2203,172377.74226293893
2204,165467.77016720682
2205,116169.10102837252
2206,135471.57803505645
2207,225806.72219307467
2208,222145.08010961107
2209,180495.50583678513
2210,124376.69365642633
2211,113408.72321662768
2212,117068.15352261822
2213,101420.76755094624
2214,142184.04244357118
2215,97736.09473775365
2216,139803.56673092538
2217,75251.71570351771
2218,96847.85137038726
2219,80480.21895894993
2220,62394.1942873119
2221,299086.50806632923
2222,228955.5397574899
2223,265850.7801086653
2224,217920.9859595355
2225,139902.57502845582
2226,186729.6024434741
2227,199617.82170032867
2228,247855.04296956112
2229,230854.9996911603
2230,158409.00291832534
2231,207934.00046212124
2232,188317.47470535064
2233,170910.52270007716
2234,262385.0582102901
2235,193462.8292633542
2236,280095.6675271229
2237,356810.31378685957
2238,198343.04016545453
2239,130190.64052696226
2240,168476.35542163593
2241,141061.94232503042
2242,141409.5657180076
2243,132695.76313406302
2244,95914.07819055227
2245,89156.85182112128
2246,141221.1547351889
2247,108298.49970335458
2248,123961.53136504366
2249,126823.29257110719
2250,136329.8734849857
2251,119324.44703502518
2252,187794.8376751095
2253,160570.51222343158
2254,178940.95495474883
2255,181497.42106916962
2256,174635.03299788968
2257,209037.4297986575
2258,179724.54189891074
2259,179865.54145774094
2260,152671.88050192004
2261,184954.89885229696
2262,204183.3178904214
2263,309357.8507775321
2264,453285.6900472527
2265,157174.42792812048
2266,278448.7455387151
2267,338699.2996819519
2268,371803.09383352485
2269,170654.42657209313
2270,178662.75080093287
2271,251826.45096928268
2272,199894.40076599724
2273,166473.83462086951
2274,170323.29285610103
2275,177049.0630414651
2276,162100.11567030277
2277,180027.63200904816
2278,154245.74237992312
2279,128659.25121132142
2280,115393.64114990439
2281,177973.64768747002
2282,176818.42083244582
2283,91644.29700768215
2284,117661.60387783441
2285,142315.3846946747
2286,126676.18348705143
2287,334250.43044588447
2288,283192.85772406386
2289,382263.67744844256
2290,420003.485572836
2291,308423.35628827324
2292,399772.5173311539
2293,454059.51906947506
2294,411727.37648453645
2295,430951.0147420941
2296,301800.91629611544
2297,288010.4808376603
2298,346075.2772645535
2299,422027.6355200435
2300,302353.8443896519
2301,259537.8945144468
2302,222685.20589284258
2303,270175.19253857544
2304,250590.78101296452
2305,185978.70359095026
2306,185978.70359095026
2307,186841.91368818982
2308,229950.92416711862
2309,275828.191223418
2310,240632.33158630767
2311,187969.47369840014
2312,179719.21507530505
2313,175264.57436237417
2314,168622.10460113606
2315,173811.24590704715
2316,180713.08072930816
2317,172703.20572646247
2318,173256.3950879192
2319,175856.59593137837
2320,186683.3608686485
2321,244713.65109496497
2322,166356.70019137114
2323,172986.51931377102
2324,164769.2586435549
2325,227197.641276524
2326,165611.85044305914
2327,210785.64960922644
2328,217203.03553064054
2329,182191.26712970107
2330,178450.8447436999
2331,371873.69095834845
2332,428039.942284245
2333,302023.5478067707
2334,265576.54187886644
2335,249634.22743101802
2336,326596.85829778115
2337,198376.35489750403
2338,251166.49078974855
2339,251666.77398532868
2340,388247.51105081715
2341,238182.90741777833
2342,240249.5088885317
2343,218531.86488914464
2344,244728.00438776176
2345,249308.17280951893
2346,226924.94856335546
2347,195428.20438835444
2348,223776.59232537693
2349,170240.78707317315
2350,253287.95023937523
2351,253163.98154383243
2352,281535.3332396337
2353,222485.37537671524
2354,131571.68205726566
2355,147237.2871742047
2356,153413.12654538662
2357,209496.36149320978
2358,205120.47701527018
2359,124739.9068246511
2360,126254.5686438695
2361,137341.48860827813
2362,280999.4971152299
2363,138610.04334510493
2364,150138.9284348145
2365,223826.2431321842
2366,190318.83423211522
2367,249506.91243369228
2368,198338.95358063624
2369,236380.1057311176
2370,175169.62355707228
2371,176302.22766814465
2372,190339.99619189708
2373,250901.71921872188
2374,289537.437275606
2375,255967.0048356013
2376,253201.69322792048
2377,314484.14491251943
2378,143469.95263867045
2379,187307.50051453078
2380,144640.55742491962
2381,153111.34540345956
2382,192492.0678267832
2383,224119.98589917505
2384,242414.4110358074
2385,146614.52575639857
2386,141163.0988333621
2387,134549.8347028573
2388,102216.48958466998
2389,127997.42609429422
2390,134244.13890897334
2391,131103.35655752374
2392,119818.07492116727
2393,157936.2848199519
2394,143105.1909609913
2395,201867.95448924293
2396,154029.23181134867
2397,193279.71088898688
2398,121749.77624560383
2399,68290.7557077044
2400,54966.98181170327
2401,124829.23589214348
2402,135462.73465824279
2403,140790.67964305705
2404,137244.37715464225
2405,152094.20924207856
2406,136047.92198135564
2407,130036.70166694318
2408,135563.39567975316
2409,140447.9067492208
2410,177823.0519812558
2411,121368.75735561393
2412,144204.67223527623
2413,129833.66093270616
2414,132436.37742705466
2415,136544.63614824731
2416,122856.92479347202
2417,130439.10757081042
2418,126628.79827306642
2419,129328.48756148785
2420,121622.68568352515
2421,139950.29008068354
2422,117927.29599815853
2423,119146.7262600083
2424,156107.32989135227
2425,185233.4009033139
2426,119644.0842584111
2427,128337.05767426197
2428,162058.6147868032
2429,115608.62107488076
2430,129061.26272484759
2431,123349.49654576708
2432,136713.30115518664
2433,142240.28568144658
2434,138176.7611371609
2435,156376.73711030322
2436,106532.0030693638
2437,117454.47672206041
2438,120344.93992566252
2439,121656.73778228987
2440,125138.77533662926
2441,110101.328323683
2442,108351.01710896024
2443,120921.85463109211
2444,125882.7633054188
2445,99193.02628594151
2446,107726.02632225178
2447,213558.02039082104
2448,144448.0500429184
2449,102984.35386568705
2450,164374.23786926887
2451,128507.2090100205
2452,204524.04484710164
2453,96543.00808105408
2454,121685.25535781171
2455,111944.20388712044
2456,127080.20456224636
2457,119757.81381314207
2458,108883.61306913715
2459,111298.76303405045
2460,152002.3128783154
2461,118081.09776810193
2462,135769.79780882114
2463,112224.84433037924
2464,180719.07364635763
2465,129406.85682623842
2466,119832.23120137212
2467,152430.71040187596
2468,100580.45441244499
2469,103604.93448824123
2470,192399.8949389237
2471,225768.952884619
2472,189656.75608460174
2473,115614.52433152738
2474,115034.08912500746
2475,233604.437413003
2476,117023.13747145102
2477,128375.45287973093
2478,174757.07895821045
2479,123146.7441220278
2480,142580.6543620476
2481,134323.8919848196
2482,131132.60521736927
2483,120283.3644923994
2484,132600.38538053117
2485,122494.78335004307
2486,153759.45154271767
2487,182789.01938412702
2488,148370.81153158136
2489,146844.62726506713
2490,150881.53409113144
2491,98333.18769600493
2492,183227.68545165317
2493,134715.42144459684
2494,162280.6447934641
2495,107066.38804693734
2496,230694.5441405582
2497,137006.56447799946
2498,115137.11329424802
2499,99786.37220685766
2500,134468.74462931493
2501,129464.6938716785
2502,143972.63234598364
2503,108380.52256109026
2504,192551.5074389501
2505,211460.74643471677
2506,282039.8375289236
2507,366215.4022609869
2508,282039.8375289236
2509,218323.4197574005
2510,243349.08144917668
2511,187969.3161975235
2512,217379.33949883067
2513,221979.48454295538
2514,245622.93087214255
2515,146568.35245936175
2516,151856.69324106802
2517,135400.78990638477
2518,140376.5899950038
2519,229746.8914322657
2520,207875.25462932404
2521,193067.18320597676
2522,222086.75461029753
2523,132262.8276827184
2524,139717.23513166106
2525,143398.229755265
2526,142084.40983807016
2527,126818.4154279399
2528,129613.40022421302
2529,133514.46696765776
2530,107693.22496606008
2531,227586.58426333408
2532,234228.0867799878
2533,201120.7850907965
2534,259125.83103401063
2535,297614.7988112493
2536,229811.49086373037
2537,212470.26506944714
2538,186356.60748928477
2539,186441.9882376103
2540,177974.3666872365
2541,178683.41581782544
2542,163249.21926515643
2543,124562.78539070212
2544,137475.7411516135
2545,131924.90081096155
2546,144892.97528859493
2547,143900.50173641503
2548,146260.77221461188
2549,160611.952223281
2550,451072.931
2551,145676.47858104057
2552,131984.32364578889
2553,90166.50629826053
2554,124095.29437957179
2555,101716.09001262931
2556,99303.82261049487
2557,114289.63755315993
2558,141127.7757101347
2559,122913.15204867258
2560,124855.70960914274
2561,134094.43163196562
2562,122982.90718055001
2563,143387.1761694232
2564,165288.39367955047
2565,115875.74416219968
2566,142151.21295043165
2567,123806.00736663914
2568,182840.3425866202
2569,178289.3643924634
2570,124258.52174158576
2571,176574.4941986794
2572,188504.45290071046
2573,258218.77848666118
2574,288600.49249246204
2575,123407.44658214356
2576,135378.83817516165
2577,153183.79415822518
2578,100613.64538106194
2579,66903.25196341165
2580,138548.33760681126
2581,136411.13936115275
2582,113411.44553281002
2583,256848.17139446296
2584,157942.18401975193
2585,180728.03631223514
2586,195239.73041152066
2587,198835.68325682578
2588,142766.62624687044
2589,144595.57794166662
2590,244361.78106426922
2591,217181.50531365024
2592,244523.03764821173
2593,251281.9018712567
2594,181403.23310125907
2595,211231.1978972891
2596,337699.01649960456
2597,199812.45199118118
2598,275771.49335383176
2599,344784.77984898386
2600,130953.09204282578
2601,141718.83426225703
2602,84127.12280736247
2603,86694.78134521433
2604,80931.06334774185
2605,86746.23857510753
2606,141178.2077212391
2607,167455.8204860689
2608,182198.77091167038
2609,162269.95868978646
2610,108039.5473764144
2611,138337.32842685725
2612,152502.53977166355
2613,123961.53136504366
2614,124891.85672950535
2615,142608.41276679546
2616,138347.6146737863
2617,176371.7272419326
2618,173667.82384628252
2619,249846.8399721358
2620,178231.62487696132
2621,180318.76815637996
2622,194959.3736161312
2623,254557.1907783663
2624,282516.1473275621
2625,314076.60600025574
2626,166202.60335580364
2627,182995.92100986227
2628,406077.45631779905
2629,443812.90903432533
2630,340368.65697360365
2631,455353.29735336686
2632,397176.16016264027
2633,303950.13468807953
2634,366397.53296026064
2635,145787.80202119672
2636,191567.01366586887
2637,158094.79249779007
2638,255044.60652722704
2639,182637.0465769111
2640,151143.56216379
2641,115621.04514027564
2642,191418.79692017165
2643,114764.3441486931
2644,133953.2717454394
2645,91025.52787286033
2646,91857.99638987589
2647,92546.48175066305
2648,138377.85426660028
2649,141744.6861956691
2650,145472.2679069182
2651,159094.46518372235
2652,424727.1458672958
2653,262228.8771501743
2654,262846.0298538154
2655,364956.0377720972
2656,334049.9944194861
2657,311307.55851167144
2658,263684.3109380038
2659,297237.56565725204
2660,315622.8059487593
2661,344405.0173309281
2662,342576.5359609934
2663,279957.6061403571
2664,274790.96694370074
2665,328003.9749733979
2666,286395.2609696745
2667,171080.10828815144
2668,174588.64308637162
2669,176479.94825880692
2670,283922.52971867356
2671,174588.64308637162
2672,186438.8454906333
2673,194260.62232351434
2674,187338.58768957126
2675,175256.89030067722
2676,190515.24945065108
2677,195167.7155008785
2678,263853.4380677974
2679,273429.5205994111
2680,277764.710177879
2681,420580.17363089917
2682,331868.72863756935
2683,501435.7152638889
2684,311852.54556633794
2685,356788.72989721555
2686,266810.3737266465
2687,256887.4484700968
2688,232298.40420831495
2689,218987.7742718138
2690,483371.1083757999
2691,195030.97170022168
2692,121961.10658246421
2693,193360.41411841387
2694,125499.99511139165
2695,192205.04932783762
2696,186121.89687770396
2697,209558.58307184858
2698,193173.04708384047
2699,177305.75380259234
2700,170336.35441469998
2701,149557.2290927847
2702,132771.31377503238
2703,142912.87443473173
2704,144330.7725740302
2705,128835.9386815727
2706,122204.23557463003
2707,128114.94136030914
2708,132063.27579923384
2709,107056.11594835536
2710,122454.64108511647
2711,269821.26026851346
2712,372649.2080516512
2713,178212.02180629259
2714,148864.68901492827
2715,175532.79416443338
2716,150816.89723584717
2717,178620.76809416738
2718,252073.76595696883
2719,153112.8920415569
2720,156964.27841316466
2721,140773.53132016413
2722,153141.91481987323
2723,145971.84947851248
2724,123202.86737614717
2725,133686.1178798973
2726,144002.19044374014
2727,159670.65570192944
2728,166495.1937923313
2729,154658.5074887171
2730,139254.59547815775
2731,111401.81209196699
2732,120978.45918950043
2733,164437.93268759685
2734,155934.01834275373
